descs	scores
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] 1. BigGAN performs conditional generation, whilst we primarily focus on unconditional generation.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, while they could simply leverage existing PyTorch implementations of LSTMs (written in extremely fast C++), we had to re-implement LSTMs “by hand” (i.e. as a series of connected layers) in PyTorch to introduce plasticity and neuromodulation.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] For simple classes of deformations these can be computed precisely in terms of the parameters of the deformation, e.g. for translations, rotations, scaling or simple parametric warps.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] R)We started with the original topology replacing convolutional kernels by the Adaptive kernels, then we reduced kernel by kernel, retraining the model each time to match the accuracy (with small drop).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We fail to see the explicit relationship between our work and the papers you have referenced.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We found that the CDN objective leads to superior results, especially in the adversarial examples experiment.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is in line with the findings of Dalvi et al., 2018, where the Pro-Global model (which uses prefixes) performs better than the Pro-Local model (which operates on single sentences).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] To provide more than just this quantitative insight, we’ll expand here on how KG-MRC handles coreference to better motivate the modeling choices:	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Specifically [1] only proposes that there is an optimal batch size that is dependent on the momentum parameter.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] R)We tested many, and we think that we can continue reducing the model, but our purpose is not to present a topology, our purpose was to show the advantages of Adaptive convolutions, having a model 66X smaller, 2X less MAC operations and trained 2X faster give us the clue that many researchers can explore on their own topologies and get benefits of it.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Under our non-grouped data setting, for example, two following approaches are possible: 1) as the reviewer mentioned, globally define a level proportion once, take multiple level samplings for each data, and 2) as our modeling, locally define the data-specific level proportion, followed by sampling the level (this is actually auxiliary variable for specifying the Gaussian distribution).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In reality, they refer to the same location entity “leaf”.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In experiment 1.2 we use beta=1.0 which is the same as using the original VAE objective.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] [A2] Also, I would like to explain the reviewer’s comment as the formulae.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Now if we apply vanilla gradient updates this can skew the sampling distribution in random directions.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] where the number of features between the tasks are of the same size.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] 1) The intuition for batchnorm can be put in a more general setting.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We have added a new figure to the Appendix to further support this intuition.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In this sense, it is a quite natural attempt to revisit FGSM under the Frank-Wolfe framework.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] If we use zero paddings as in most situations, the beneficial of F-pooling is reduced.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Moreover, the word shift in this paper means circular shift.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The permutation takes into the account when there is loss and a GT to compare as GT  annotations are permutated to be assigned to the outputs.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The observed bigrams in a language are not random and the distribution of the second word given the first word in a bigram is not uniform.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, this is the case for most recent ML methods based on neural nets.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Their findings are also in sync with our empirical finding.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The Alt-az rotation, according to our definition, is not a group.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As for the conditional independency, it is actually removed after marginalizing out additional continuous RVs (which could be non-reparameterizable RVs like Gamma).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Our vivid demonstration of this issue in the maze environment has already inspired some recent papers to look into, in particular, by incentivizing episodic reachability (in the interest of preserving anonymity, we don't include references to these, but we will include them in the final version of the paper).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We perform coreference disambiguation between location nodes of G_t and G_{t-1} via Eq. 1 (call this inter-graph coreference) and between the location nodes in the same graph Gt (call this intra-graph coreference) via Eq. 2.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] During the training phase of our classification, $C^{sup}$, which is a MLP layer, learns the super-class labels of the samples based on GIN’s extracted feature vectors (which represent base class labeled graphs).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In the appendix, we showed that the correlation between two different batches tend to a constant value independent of the input batches.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Consider for example the case when the execution is at the start, and the sampling distribution still has maximum entropy.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The construction of graph G_t from G_{t-1} uses co-reference disambiguation of nodes to prevent node duplication and to enforce temporal dependencies.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] During inference, we don’t have loss and GT.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As such deviations will inevitably occur whenever we rely on polynomially sized samples to represent a combinatorial solution space, without such corrections a gradient based adaptive sampling algorithm will almost surely fail.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] 2. The details of derivative estimation can be found in Section 3.1 (especially equation 9 and 10 in our updated version.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] with	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is true.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] And we agree that the resulting model is highly affected by the setting of hyper-parameters n and k. In particular, we have compared the settings of k=1, k=2, k=3, and k=4 for each task and finally select the best overall value k=3.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] , Notably all of these features fall out from the highly-weighted features when our classifier is trained on counterfactually-augmented data.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] While, $C^{GAT}$ takes as input the “graph of graphs” (supergraph) which models the latent inter-class as well as intra-class information and is constructed in every training batch, along with base-class labels, to learn the associated class distribution.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We find that removing any of them leads to a decrease in performance (Rows 2, 3, 4 of Table 5).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] - Note that iterative solvers like conjugate gradient do not immediately apply here, as we are solving a linear system in M^{1/2}, not M.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The current form of our approach is not designed for learning from human demonstrations.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Q2: No the mean policy is not used due to the likelihood ratio trick.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Those distributions should be prescribed by the designers of the optimizer.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Inter-graph Co-ref: One way to think about this is that we construct a new graph G_t at every time step.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] 2. The complete connectivity graph for our Boltzmann machine, as presented in Fig 2, can be interpreted as having two hidden layers.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] - Yes, the numbers are from their paper.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Multi-agent dual learning framework can achieve better quantitative results than the baselines.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Furthermore, in [1], the authors use a similar strategy in their “baseline++” method and produce good results.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Also, for preventing the overfitting, we placed the common prior, Dirichlet(\alpha), on the data-specific level proportion, which can be considered as one of the regularization terms.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In a similar context to the one studied in the paper, such distributions have been studied by Rubinstein in his paper which discusses CE as an algorithm for combinatorial optimization, and in the classical bandit papers Exp3 is applied independently to several dimensions to study game theoretic problems.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We think that it is a gap, for which people in the community haven't have any good remedies yet.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] A: Generally, Eq.10 is an idea of behavior cloning algorithm.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] While not equivalent, as a first step towards this, we did try to examine different levels of idempotency enforcement.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We obtained a valid/test perplexity of 44.0/42.5 for the model with PDR and 44.3/43.1 for the model without PDR, showing a gain of 0.6 points in the test perplexity.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As for the number of epoch n, it depends on the usual practices of developers for an acceptable converged result.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] is that they protect against sampling biases.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The ranked list (in the decreasing utility of transfer learning gain) is then considered the ‘gold’ set.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is because the value of lambda should be adapted to different data and optimization iterations.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The difference between TabNN (S) and TabNN (R), as shown in Table 3, implies that that the structural knowledge from GBDT yields a large contribution to the performance of TabNN.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] For example, we adopt different options of model architectures, nine weight updating schemes on when and what order to update Encoder, Decoder and Classifier,  and several settings of the important hyper-parameters (e.g., “n” and “k”) to select the empirically optimized one.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, we find circular padding slower the training speed in PyTorch.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] First, we tried to reimplement an architecture similar to  Melis et al. 2017.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, they did not publish their code, hyperparameters, or weights, requiring re-implementing and re-training from scratch.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is because the objective function to be optimized is non-convex, and the vanilla Gauss-Newton method might get stuck at saddle point or local minimum.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] (2) The logic has been well-utilized and verified in the image-translation domain. Again please see the details in the answer to the last question.	1.0
"Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We obtained distinct ""agents"" f_i and g_i through multiple independent runs with different random seeds and different input orders of the training samples."	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In the updated version of the paper, we show that our algorithm with an oracle converges to stationary point globally with a fast rate, which provides insight into why APO works well.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In fact, we have already conducted exhaustive micro-benchmark experiments to determine the current design of RAN.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is something that we verify empirically in our experiments at the end of training by checking the values of spectral norms as a proxy of the upper bound, and looking at the gap with the lower bound.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Furthermore, this reasoning explains why AdaGrad is superior to Adam: AdaGrad corrects against sampling biases that entail all the examples that have been encountered, while Adam does this only within some exponentially moving time window.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In general, NGE has significant improvement both quantitatively and qualitatively.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The proposition is only interesting if k^2 log(n_0)  / n <= 1/20 even without this assumption (due to the right hand side of the lower bound) therefore this assumption is not restrictive.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In the case of the SNLI data set, we allow the baseline to use either CE or SVM because using the hinge loss can increase their performance.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] For example, in some extreme cases, if a word only has a very small probability which makes it unpredictable at all (i.e. couldn’t be retrieved by top-k for any reasonably small k)	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Although there are ensemble versions of them, most of them are based on bagging (like Random Forest), which is proven not as good as GBDT.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Therefore, it is interesting and important to examine the performance of Frank-Wolfe algorithm for adversarial attack, given the fact that PGD has been shown to be a very effective for adversarial attack.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In the case of cryo-EM, the high noise in the images is typically assumed to be Gaussian and therefore using the MSE loss has a denoising effect.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] By replacing the loss function in Lemma 1, we can derive generalization bounds for various tasks other than classification.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We provide a thorough empirical evaluation across critical design decisions in GANs and demonstrate that it is a robust and practically useful contribution.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] 2) In each of our batches, we randomly sample a fixed-size of training samples belonging to the set of N labels chosen.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Our aim was to show that in the case where the human-engineered topology needs to be preserved, it is better to co-evolve the attributes and controllers with NGE rather than only training the controllers (controllers are trained from scratch for both NGE and baselines).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Q3: alt-az convolution is not well defined on the south pole	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] For NN's learning, we can use Stochastic Gradient Descent (SGD) or mini-batch SGD to naturally learn from streaming data, since the NN model could be updated per data sample or per mini-batch of samples.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We agree that the full distribution of the softmax layer provides more information, but there is no straightforward way to extend the Kolmogorov-Smirnov distance to multi-dimensional distributions, beyond the two- and three-dimensional cases.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In this setting therefore, tuning the learning rate or any other hyper-parameter for that matter will compromise the validity of our results.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We envisage an optimizer not merely as update equations, but as the conjunction of the update equations, the hyperparameters, and distributions of those hyperparameters.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] For experiment 1.1, different beta produce similar disentanglement results, we use beta=20 to produce the figures as it created nicest looking samples.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Precision@K, Reciprocal Rank and NDCG are among the popular information retrieval metrics to compare a recommended list against a gold ranked list.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Similarly, the distribution of the first word given the second word will be far from uniform.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] But when we reduce one parameter from it, it is not a group anymore mathematically; the composition of two alt-az rotations becomes a general rotation in SO(3).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, we didn’t present the micro-benchmark results in this paper due to the space limit.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Our ultimate goal is to find a safer and more efficient way for on-policy exploration on physical robots.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] While we present the training algorithm naively in an online version for clearness in Algorithm 1, in practice mini-batching can be done efficiently, due to the availability of batched linear algebra operations, at least in the framework we use (PyTorch), e.g. torch.bmm, broadcasting semantics, etc.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Our reasoning is that lower #rhs/lhs are harder because the training admits more spurious solutions in them.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This is in line with some early work that observed that certain characteristic properties like length [1][2], sentiment [3], presence/absence of brackets [4] are encoded in a single dimension in the space.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] A similar reasoning applies for the k-medoids problem.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We establish bounds for classification because it is typical in learning theory and is easy to compare among existing literature.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] No matter how close two input batches are, the output batches will have the same “distance” from each other -- small movements in the input space leads to large movements in the output space.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The loss function on top of the network output is usually defined as a simple convex function; for instance, in regression, a common choice of loss function is the quadratic loss (i.e, the squared distance between the network output and the true label), which is strongly convex.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This would have been sufficient if every entity had a unique location.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In our case, a batchnorm network can be understood as a function that sends a batch of inputs to a batch of outputs.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] This was a drop-in replacement for the reparameterization estimator and slightly outperformed a Gumble-softmax actor.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] , it could still have a huge impact in terms of perplexity, but has a much smaller impact on top-k accuracy, which seems more reasonable given the goal of top-k retrieval.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Specifically if the current location of entity “e_t” is predicted as “\lambda_t”, the graph update steps ensures that both the entity and location representation gets the same update (via eq 3.2 and 3.3).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In environment where global information is needed (for example, walker with multiple rigid body contact), the performance is jeopardized. But in an easier environment, message passing is less needed.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Therefore, we contrasted the performance of DEBAL against the plain ensemble method and showed empirically that DEBAL gives rise to better measures of uncertainty.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] - We actually *did* try polynomial approximations to M^{-1/2} as an alternative to our proposed small-SVD step.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The very strong rejection of Gaussian noise and the observations in Fig. 4 point in this direction.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Discussing a set of reference scores should also come with a better explanation of these.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Through this process, their respective strengths, weaknesses as well as biases can be most easily revealed (see figures in the appendix).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] There are similar works, which previously published [1-3].	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, it is not really necessary to use Langevin dynamics to get $M$ initial samples, as we can simply using some other initialization distribution and get the $M$ initial samples from that distribution (and by this setting, our dynamics is simply the second phases in Eq (3)).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Our ablation experiment also demonstrates the similar advantage of using both losses for graph translation than only using L1 loss.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] That temporally consistent exploration is fairly important for physical robots is one of our motivations for this whole project.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We argue that to estimate the integral of the loss function L(τ) of the RL agent efficiently, we need to draw samples τ from the buffer in regions which have a high probability, p(τ), but also where L|(τ)| is large.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Figure 3 presents the accuracy boost using the best task till now in the produced recommendations for the candidate tasks using different methods.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] - Krylov subspace iterative solvers suffer from a condition number dependence, incurring a hard tradeoff between iteration complexity and \eps. [1]	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As we explain in the paper, classifier weight difference metric is only applicable in cases	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We had compared the benefit brought by the 'Structural Knowledge' in the experiment.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In general, as NF is essentially a penalty term that regularizes $D$ to the zero-function, we can expect it to be effective for most dynamics [*3].	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The novel perspective in this paper is that we consider the PL condition on a different objective, namely the squared gradient norm, rather than on the game objective $g$. This perspective allows us to prove our new bounds, although we still require some nontrivial linear algebra.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As also pointed out by Review #2, the selected top-k images provide the strongest examples to let classifiers compete with one another.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The window over which we integrate evidence is chosen to make the best recommendation; thus every time we deviate too much from the sample distribution captured within it, we consider this as a sign of non-stationarity and shrink the window.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In fact, even without assuming that the loss function is strongly convex and that the output manifold is dense, we are still able to show a fast convergence rate.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The graph has bipartite connectivity between the visible units and the first 128 hidden units and bipartite connectivity between the first 128 hidden units and the second 128 hidden units.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, it is not effective for tree-based model to support this as its learning needs the global statistical information.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] However, there are ways to modify our approach towards that direction: i) learning probing policy with model-based RL; ii) incorporating inductive bias from humans (e.g., the learner knows a specific set of possible goals of the demonstrator and probes the demonstrator to test which goal it has).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] That said, our method does not assume access to all factors for all samples (in fact we only use two factors per sample).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We note that these kind of factorized distributions have a long history of being useful in machine learning.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Re: (W1 & W2) Adversely affected by rotations	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] BigGAN splits the latent vector z and concatenates it with the label embedding, whereas we transform z using a small MLP per layer, which is arguably more powerful.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] If a function f: X -> Y tends to spread out small clusters in the input space almost evenly in the output space, then one can expect that its gradients will be large typically.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We found that operating on prefixes performed best.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] But let’s say that the MRC model picked the “leaf” span from sentence 1 (of the text in Fig 2) for “Water” and from sentence 4 for CO_2.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In addition, the hand-designed learning rate schedule of SGD and the l2 regularization were originally tuned for CE.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Since, p(τ) is a uniform distribution, i.e., the agent replays trajectories at random, we only need to draw samples which has large errors L|(τ)|.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] - That may be true to some extent.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] VIME cannot be pre-trained, otherwise, it won’t detect novel states.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] One possible explanation for this could be their use of high regularization for a single model instead of ensembling.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We uses beta=40 for all clustering experiments which had been searched from beta=\{1, 10, 20, 30, 40, 50, 60\} for the best digit identity clustering results.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] One of the drawbacks is that our method needs GPUs, while the more traditional algorithms run on CPUs.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Moreover, the point that the reviewer pointed out is on \eta_{nl}, i.e., ‘the reason for designing \eta as \eta_{nl}, why \eta is data-specific variable?	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In our current subjective assessment environment, we choose to stop labeling images in Case III because it is difficult for humans to select one among 200 classes, especially when they are unfamiliar with the class ontology.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Due to the combinatorial nature of the solution space, the examples that have been sampled thus far create a distorted representation of the solution space.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The result can be highly efficient, meaning the agent needs less samples than sampling from the uniform distribution p(τ).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Indeed, we should remind that our adaptive homeostasis allows to be implemented by modifying the norm of each atom of the dictionary (as was done in the original work by Olshausen).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Regarding the assumptions: The proposition uses the assumption that k^2 log(n_0)  / n <= 1/32.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Many multi-agent problems have been studies using simple robot models (point-mass, etc), where more complex and realistic models have used the problem because significantly more challenging.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Thanks to reviewer3, we incorporated this information into the revision.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] Another potential mechanism by which the episodic return can be indicative of future learning is because an improved policy tends to be preceded by some higher-return episodes -- in general, there is a lag between best-seen performance and reliably reproducing it.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In those scenarios, we conjecture that we need increase k to a reasonably larger number, thus at the cost of efficiency.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] As a result, our networks thus ran considerably slower, by more than 10x (not because our method is intrinsically slower, but just for lack of engineering optimizations on our bespoke Python implementations; we confirmed this by observing that a similar “hand-built” reimplementation of simple, non-plastic LSTMs ran similarly slower, while producing results identical to Merity et al.).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The networks we used in this work are fairly simple: dense layers with standard ReLu activation, and we use standard Adam optimizer.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The operations in Eq. 2 resolve this by performing self-attention (i.e., the predicted locations of all entities are compared to each other).	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] VIME can only be trained along with the policy.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We further compare our recommendations of candidate tasks generated using CFS and classifier weight difference methods against the gold ranked list.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In a nutshell, this is necessary because, after the recurrent and residual graph updates (Eqs 3.1 - 3.3) that propagate information across edges, we may end up with different representations for location nodes corresponding to the same location.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We suspect this further allows our GAT to learn and generalize better to unseen graphs.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In this way, over time the probability for sampling such nodes becomes higher, and the chance of sampling all of them together increases.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] In the large extensive game, the initial strategy is obtained from an abstracted game which has a manageable number of information sets.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] (Q2) Equivariance property of the Alt-az convolution	1.0
"Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] You are right in that the term ""agent"" in our context refers to ""mapping"" or ""network""."	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] The graph update step ensures information propagation between entities and location representations.	1.0
Correctness of algorithm proposed is questionable [SEP] rebuttal_answer [SEP] We choose simple priors for their ease of estimation, though given enough computation, arbitrarily complex priors can be computed and used.	1.0
